Timestamp|DigitalitemIDNNN|OriginalFilenamechil|TitleUniqueSignNameS|Descriptionnotediffe|CreatorPhotographero|Signdateofinstallati|SiteNameifknown|StreetAddressifappli|GeographicCoordinate|Signmanufacturerifkn|Signownerifknownnore|LitUnlit|TimeofDayifknown|SubjectFAST|PrintPublisherifappl|Rightshttpsrightssta|Formathttpswwwianaor|DCMIResourcetypehttp|DigitalProvenance|ProjectName|Citation|CollectionGuide|DigitalPublisher|Contributorifknownno|InteriorExteriorifkn|BLANK26|StaffNotes|Date|BLANK29|FullTitleCode|Fulltitle
"4/19/2021 12:34:56"|NNN000390|M117_EverybodysInnMotel_WestFacing_Day_Graf_Isabel.PNG|"Everybody's Inn Motel mounted pylon sign, Reno, Nevada: photographic print"|"<p>View of the sign for Everybody's Inn Motel during the day with unlit neon.</p>"|"Graf, Isabel"|XXXX||"1210 E 4th St, Reno, NV 89512"|"39.53296741225181, -119.79747260215751"|||lit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/png|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2021~/2018~|||
|NNN000390-001||||||||||||||||||||||||||||||
"4/19/2021 12:56:37"|NNN000391|M128_Flamingo_NorthFacing_Day_Baldini_Daniel_original.tif|"Flamingo Motel flag mounted wall sign, Reno, Nevada: photographic print"|"<p>View of the Flamingo Motel wall mounted sign during the day with unlit neon.</p>"|"Baldini, Daniel"|2012~/2018~||"520 N Center St, Reno, NV 89501"|"39.53189320270913, -119.81306367300351"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2012~/2018~|||
|NNN000391-001||||||||||||||||||||||||||||||
"4/21/2021 8:36:42"|NNN000392|M151_Harrahs_NorthFacing_Night_Llaneza_Diether_1.JPG|"Harrah's mounted wall sign, Reno, Nevada: photographic print"|"<p>View of Harrah's north facing sign in Reno during the day with unlit neon. It closed in March of 2020.</p>"|"Llaneza, Diether"|XXXX||"219 North Center Street Reno, NV 89501"|"39.5277299341936, -119.81248613067488"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2012~/2018~|||
|NNN000392-001||||||||||||||||||||||||||||||
"4/21/2021 9:07:32"|NNN000393|M153_Harrahs_NorthFacing_Night_Monaco_Cheryl_4.JPG|"Harrah's wall mounted sign, Reno, Nevada: photographic print"|"<p>View of Harrah's wall mounted sign at night with lit neon. The building closed in March of 2020.</p>"|"Monaco, Cheryl"|XXXX||||||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2012~/2018~|||
|NNN000393-001||||||||||||||||||||||||||||||
"4/21/2021 10:07:32"|NNN000394|M156_HarrysBusinessMachines_NorthFacing_Day_Dewey_Autumn.png|"Harry's Business Machines flag mounted wall sign, Reno, Nevada: photographic print"|"<p>View of the flag mounted wall sign for Harry's Business Machines during the day without lit neon.</p>"|"Dewey, Autumn"|XXXX||"323 West St, Reno, NV 89501"|"39.52867015926886, -119.81681138834614"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/png|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2012~/2018~|||
|NNN000394-001||||||||||||||||||||||||||||||
"4/21/2021 10:41:07"|NNN000395|M180_In-Town_Motel_EastFacing_Day_OLeary_Sean_original.jpg|"In-Town Motel flag mounted marquee sign, Reno, Nevada: photographic"|"<p>View of the In-Town Motel marquee sign during the day with unlit neon.</p>"|"O'Leary, Sean"|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2012~/2018~|||
|NNN000395-001||||||||||||||||||||||||||||||
"4/21/2021 11:02:48"|NNN000396|M182_In-TownMotel_EastFacing_Night_Delim_Caitlin_3.JPG|"In-Town Motel flag mounted marquee sign, Reno, Nevada: photographic print"|"<p>View of the In-Town Motel flag mounted marquee sign, ""In-Town"" is lit up.</p>"|"Delim, Caitlin"|XXXX||||||"lit, unlit"|dusk|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2012~/2018~|||
|NNN000396-001||||||||||||||||||||||||||||||
"4/22/2021 8:07:01"|NNN000397|M196_KenoMotel_NorthFacing_Day_Wright_Bianca.jpg|"Keno Motel mounted pylon sign, Reno, Nevada: photographic print"|"<p>View of the mounted sign for the Keno Motel in Reno during the day with unlit neon.</p>"|"Wright, Bianca"|XXXX||"331 West St, Reno, NV 89501"|"39.52886930920169, -119.8169621595105"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2012~/2018~|||
|NNN000397-001||||||||||||||||||||||||||||||
"4/22/2021 8:17:46"|NNN000398|M199_KenoMotelNo2_NorthFacing_Day_Coulter_Gabby_deskew.tif|"Keno Motel flag mounted wall sign, Reno, Nevada: photographic print"|"<p>View of the flag mounted wall sign for the Keno Motel during the day. The only part of the sign lit reads ""Keno.""</p>"|"Coulter, Gabby"|XXXX||"331 West St, Reno, NV 89501"|"39.52886930920169, -119.8169621595105"|||"lit, unlit"|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2012~/2018~|||
|NNN000398-001||||||||||||||||||||||||||||||
"4/22/2021 8:25:39"|NNN000399|M215_LidoMotel_WestFacing_Night_Shook_Alyssa_1.JPG|"Lido Inn mounted sign, Reno, Nevada: photographic print"|"<p>A view of the Lido Inn's sign mounted to a large fixture. The motel is now closed.</p>"|"Shook, Alyssa"|XXXX||||||unlit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2012~/2018~|||
|NNN000399-001||||||||||||||||||||||||||||||
"4/22/2021 8:51:24"|NNN000400|M218_LittleNuggetDiner_EastFacing_Night_Wright_Bianca.tif|"Little Nugget Diner wall mounted sign, Reno, Nevada: photographic print"|"<p>The Little Nugget Diner in Reno with lit neon. The Diner is now permanently closed due to hardships during COVID-19.</p>"|"Wright, Bianca"|XXXX||"233 N Virginia St, Reno, NV 89501"|"39.52770158775895, -119.81383754416788"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2012~/2018~|||
|NNN000400-001||||||||||||||||||||||||||||||
"4/22/2021 9:01:56"|NNN000401|M227_MardiGrasMotel_WestFacing_Day_Hammers_Tyler.JPG|"Mardi Gras Motel flag mounted marquee sign, Reno, Nevada: photographic print"|"<p>View of the Mardi Gras Motel flag mounted sign during the day.</p>"|"Hammers, Tyler"|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2012~/2018~|||
|NNN000401-001||||||||||||||||||||||||||||||
"4/22/2021 9:21:58"|NNN000402|"M232_MelsTheOriginal_EastFacing_Night_Delim_Caitlin_6.JPG;  M234_MelsTheOriginal_WestFacing_Night_Delim_Caitlin_1.JPG;  M235_MelsTheOriginal_WestFacing_Night_Delim_Caitlin_2.JPG"|"The Original Mels wall mounted sign, Reno, Nevada: photographic print"|"<p>The wall mounted sign wrapping around The Original Mels at dusk with lit neon. The diner is within the Sands Regency.</p>"|"Delim, Caitlin"|XXXX||||||lit|dusk|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2021~/2018~|||
|NNN000402-001||||||||||||||||||||||||||||||
|NNN000402-002||||||||||||||||||||||||||||||
|NNN000402-003||||||||||||||||||||||||||||||
"4/22/2021 9:30:59"|NNN000403|M240_Mid-TownMotel_EastFacing_Day_Ali_Olivia_1.JPG|"Mid-Town Motel flag mounted sign, Reno, Nevada: photographic print"|"<p>View of the Mid-Town Motel flag mounted wall sign facing the east during the day with unlit neon.</p>"|"Ali, Olivia"|XXXX||"611 W 2nd St, Reno, NV 89503"|"39.52564518885822, -119.82127272882543"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2012~/2018~|||
|NNN000403-001||||||||||||||||||||||||||||||
"4/22/2021 9:38:55"|NNN000404|M262_OlympicHotel_WestFacing_Day_Monaco_Cheryl.JPG|"Olympic Hotel roof mounted sign, Reno, Nevada: photographic print"|"<p>View of the roof mounted sign for the Olympic Motel during the day with unlit neon.</p>"|"Monaco, Cheryl"|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2012~/2018~|||
|NNN000404-001||||||||||||||||||||||||||||||
"4/22/2021 10:03:13"|NNN000405|M273_Peppermill_NorthFacing_Night_Bliablias_Violet.tif|"Peppermill  wall mounted sign, Reno, Nevada: photographic print"|"<p>The wall mounted sign facing north for the Peppermill at night.</p>"|"Bliablias, Violet"|XXXX||"2707 S Virginia St, Reno, NV 89502"|"39.497681668631216, -119.80132743067553"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2012~/2018~|||
|NNN000405-001||||||||||||||||||||||||||||||
"4/22/2021 10:10:36"|NNN000406|M276_PonderosaHotel_NorthFacing_Night_Banavong_Eric.tif|"Ponderosa Hotel double mounted pylon sign, Reno, Nevada: photographic print"|"<p>View of the Ponderosa Hotel's front sign, featuring the Wild Orchid Adult Cabaret, at night.</p>"|"Banavong, Eric"|XXXX||"515 S Virginia St, Reno, NV 89501"|"39.51945304269219, -119.81093827300371"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2012~/2018~|||
|NNN000406-001||||||||||||||||||||||||||||||
"4/22/2021 10:37:13"|NNN000407|M302_RenoArch_NorthFacing_Night_Aitken_Kameron_1.jpg|"Reno Arch Fifth Edition, Reno, Nevada: photographic print"|"<p>View of the Reno Arch, facing north, in its fifth iteration at night. The sign no longer has neon and has been switched to LEDs.</p>"|"Aitken, Kameron"|2018||"345 N Virginia St, Reno, NV 89501"|"39.528896157043775, -119.81422515581131"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2018|||
|NNN000407-001||||||||||||||||||||||||||||||
"4/23/2021 8:08:24"|NNN000408|M304_RenoArch_NorthFacing_Night_Gorter_Brie_1.JPG|"Reno Arch Fifth Edition, Reno, Nevada: photographic print"|"<p>South-facing Reno Arch at night while lit. The sign was switched from neon to LEDs in 2018.</p>"|"Gorter, Brie"|2018||"345 N Virginia St, Reno, NV 89501"|"39.528896157043775, -119.81422515581131"|||unlit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2012~/2018~|||
|NNN000408-001||||||||||||||||||||||||||||||
"4/23/2021 8:59:54"|NNN000409|M310_RenoArch_SouthFacing_Day_Kwan_Kyla_1.JPG|"Reno Arch Fifth Edition, Reno, Nevada: photographic print"|"<p>View of the Reno Arch, facing south, during the day.</p>"|"Kwan, Kyla"|2018||"345 N Virginia St, Reno, NV 89501"|"39.528896157043775, -119.81422515581131"|||unlit|morning|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2018~|||
|NNN000409-001||||||||||||||||||||||||||||||
"4/23/2021 9:21:57"|NNN000410|M314_RenoArch_SouthFacing_Day_Steele_Eden_1.jpg|"Reno Arch Fifth Edition, Reno, Nevada: photographic print"|"<p>The Reno Arch in the late afternoon while lit.</p>"|"Steele, Eden"|2018||"345 N Virginia St, Reno, NV 89501"|"39.528896157043775, -119.81422515581131"|||lit|dusk|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2018|||
